Date,Price,Open,High,Low,Vol.,Change %,EPU,GPRD,Gold
2022-01-12,"43,901.0","42,735.0","44,243.6","42,476.7",53.95K,2.73%,226.21462060191692,78.2134017944336,1827.199951171875
2022-01-11,"42,733.2","41,829.1","43,090.2","41,287.6",61.78K,2.15%,226.21462060191692,188.9130096435547,1818.5999755859375
2022-01-10,"41,832.2","41,848.9","42,243.8","39,697.0",85.50K,-0.04%,226.21462060191692,130.00657653808594,1798.4000244140625
2022-01-09,"41,848.3","41,681.2","42,764.4","41,260.9",37.51K,0.42%,226.21462060191692,63.70322799682617,1797.0
2022-01-08,"41,672.0","41,551.3","42,304.4","40,574.3",52.54K,0.30%,226.21462060191692,38.27546691894531,1797.0
2022-01-07,"41,546.7","43,097.9","43,127.7","40,810.0",88.36K,-3.60%,226.21462060191692,118.95960998535156,1797.0
2022-01-06,"43,097.5","43,431.6","43,772.3","42,481.1",63.08K,-0.76%,226.21462060191692,70.01464080810547,1788.699951171875
2022-01-05,"43,425.9","45,833.1","47,019.4","42,535.1",83.74K,-5.26%,226.21462060191692,96.48255157470705,1824.5999755859375
2022-01-04,"45,837.3","46,435.7","47,505.4","45,602.1",55.59K,-1.28%,226.21462060191692,88.9631118774414,1814.0
2022-01-03,"46,430.2","47,293.9","47,556.0","45,704.0",41.06K,-1.86%,226.21462060191692,52.34305953979492,1799.4000244140625
2022-01-02,"47,311.8","47,738.7","47,944.9","46,718.2",27.02K,-0.89%,226.21462060191692,37.85791778564453,1827.5
2022-01-01,"47,738.0","46,217.5","47,917.6","46,217.5",31.24K,3.29%,226.21462060191692,63.09653091430664,1827.5
2021-12-31,"46,219.5","47,123.3","48,553.9","45,693.6",58.18K,-1.92%,263.63062762796665,76.59115600585938,1827.5
2021-12-30,"47,123.3","46,470.7","47,901.4","46,003.0",60.96K,1.42%,263.63062762796665,147.22523498535156,1812.699951171875
2021-12-29,"46,461.7","47,548.4","48,121.7","46,127.8",63.92K,-2.28%,263.63062762796665,37.88884735107422,1805.0999755859375
2021-12-28,"47,545.2","50,703.4","50,703.8","47,345.7",74.39K,-6.18%,263.63062762796665,58.89009475708008,1810.199951171875
2021-12-27,"50,678.2","50,783.6","52,016.3","50,459.0",43.90K,-0.20%,263.63062762796665,78.87065887451172,1808.0999755859375
2021-12-26,"50,779.9","50,404.0","51,247.0","49,527.0",32.34K,0.74%,263.63062762796665,43.73026657104492,1811.199951171875
2021-12-25,"50,406.4","50,789.6","51,140.2","50,196.8",26.67K,-0.75%,263.63062762796665,43.87506866455078,1811.199951171875
2021-12-24,"50,786.1","50,807.4","51,795.3","50,428.4",45.97K,-0.03%,263.63062762796665,135.7197723388672,1811.199951171875
2021-12-23,"50,801.0","48,599.6","51,355.6","48,053.4",56.24K,4.53%,263.63062762796665,135.30911254882812,1811.199951171875
2021-12-22,"48,599.7","48,898.7","49,540.3","48,449.7",40.89K,-0.62%,263.63062762796665,141.3362274169922,1801.5999755859375
2021-12-21,"48,902.0","46,900.1","49,306.1","46,654.0",57.88K,4.28%,263.63062762796665,101.40513610839844,1787.9000244140625
2021-12-20,"46,895.2","46,703.4","47,488.9","45,577.3",57.53K,0.41%,263.63062762796665,53.08602523803711,1793.699951171875
2021-12-19,"46,704.5","46,855.7","48,270.2","46,438.4",44.05K,-0.32%,263.63062762796665,61.02098083496094,1803.800048828125
2021-12-18,"46,856.2","46,171.8","47,330.2","45,513.4",36.93K,1.48%,263.63062762796665,86.98970031738281,1803.800048828125
2021-12-17,"46,172.2","47,630.4","47,997.2","45,523.8",67.50K,-3.06%,263.63062762796665,95.44012451171876,1803.800048828125
2021-12-16,"47,628.2","48,876.6","49,387.8","47,543.9",48.20K,-2.54%,263.63062762796665,136.24957275390625,1796.5999755859375
2021-12-15,"48,871.5","48,366.2","49,477.9","46,572.6",80.28K,1.04%,263.63062762796665,72.01234436035156,1762.5999755859375
2021-12-14,"48,366.5","46,709.8","48,635.0","46,338.3",62.54K,3.56%,263.63062762796665,129.9046173095703,1770.4000244140625
2021-12-13,"46,703.6","50,075.9","50,196.1","45,848.2",80.37K,-6.74%,263.63062762796665,110.41893005371094,1786.300048828125
2021-12-12,"50,081.0","49,332.5","50,779.2","48,670.5",40.30K,1.55%,263.63062762796665,76.4438705444336,1782.9000244140625
2021-12-11,"49,314.5","47,138.4","49,487.0","46,834.0",45.23K,4.62%,263.63062762796665,95.62051391601562,1782.9000244140625
2021-12-10,"47,137.2","47,591.7","49,974.8","47,007.1",68.06K,-0.97%,263.63062762796665,164.97715759277344,1782.9000244140625
2021-12-09,"47,596.6","50,477.6","50,790.2","47,341.9",58.69K,-5.70%,263.63062762796665,104.557373046875,1774.5999755859375
2021-12-08,"50,473.9","50,596.6","51,204.7","48,700.7",55.59K,-0.24%,263.63062762796665,145.55889892578125,1783.4000244140625
2021-12-07,"50,595.2","50,547.4","51,918.6","50,070.9",56.29K,0.07%,263.63062762796665,202.4346923828125,1782.5999755859375
2021-12-06,"50,562.1","49,412.1","50,913.3","47,237.9",89.68K,2.34%,263.63062762796665,120.544677734375,1777.5
2021-12-05,"49,405.5","49,196.4","49,689.3","47,797.8",72.03K,0.43%,263.63062762796665,86.75772857666016,1782.0
2021-12-04,"49,195.2","53,620.7","53,847.2","42,587.8",168.00K,-8.27%,263.63062762796665,73.31639099121094,1782.0
2021-12-03,"53,631.5","56,495.2","57,543.6","52,008.9",89.20K,-5.07%,263.63062762796665,106.17205047607422,1782.0
2021-12-02,"56,496.0","57,207.8","57,377.5","55,807.9",54.94K,-1.25%,263.63062762796665,93.12439727783205,1760.699951171875
2021-12-01,"57,210.3","56,891.7","59,064.3","56,496.5",66.75K,0.58%,263.63062762796665,86.94403076171875,1781.5999755859375
2021-11-30,"56,882.9","57,795.2","59,174.4","55,936.9",73.66K,-1.58%,233.2031464568653,92.78900909423828,1773.5999755859375
2021-11-29,"57,794.8","57,288.1","58,855.2","56,726.7",58.65K,0.88%,233.2031464568653,60.78105545043945,1782.300048828125
2021-11-28,"57,291.5","54,758.0","57,392.3","53,448.3",49.28K,4.61%,233.2031464568653,35.52351379394531,1785.300048828125
2021-11-27,"54,765.9","53,747.2","55,280.3","53,654.3",40.71K,1.93%,233.2031464568653,57.11323547363281,1785.300048828125
2021-11-26,"53,730.9","58,937.3","59,151.1","53,533.5",104.03K,-8.83%,233.2031464568653,58.97747039794922,1785.300048828125
2021-11-25,"58,935.1","57,167.1","59,387.3","57,029.8",56.79K,3.08%,233.2031464568653,118.09510040283205,1784.0999755859375
2021-11-24,"57,171.7","57,559.4","57,697.4","55,910.6",56.68K,-0.70%,233.2031464568653,87.68561553955078,1784.0999755859375
2021-11-23,"57,573.2","56,304.8","57,855.1","55,542.5",72.48K,2.25%,233.2031464568653,80.91041564941406,1783.5
2021-11-22,"56,308.8","58,719.7","59,288.3","55,656.8",76.45K,-4.10%,233.2031464568653,128.9940643310547,1806.0
2021-11-21,"58,714.3","59,724.0","60,002.6","58,528.3",40.98K,-1.68%,233.2031464568653,34.06239318847656,1851.199951171875
2021-11-20,"59,717.6","58,080.8","59,854.6","57,435.3",44.53K,2.81%,233.2031464568653,43.89743423461914,1851.199951171875
2021-11-19,"58,083.4","56,908.3","58,335.9","55,626.3",74.44K,1.98%,233.2031464568653,108.7573471069336,1851.199951171875
2021-11-18,"56,955.3","60,368.2","60,936.9","56,524.4",100.37K,-5.65%,233.2031464568653,158.1717071533203,1861.0
2021-11-17,"60,367.8","60,074.2","60,814.5","58,531.9",73.93K,0.46%,233.2031464568653,126.06885528564452,1869.699951171875
2021-11-16,"60,089.1","63,605.1","63,605.6","58,655.9",115.36K,-5.52%,233.2031464568653,122.86271667480467,1853.5999755859375
2021-11-15,"63,597.9","65,514.9","66,311.2","63,439.5",53.53K,-2.92%,233.2031464568653,141.16055297851562,1866.0999755859375
2021-11-14,"65,508.2","64,397.2","65,508.2","63,608.3",33.98K,1.72%,233.2031464568653,51.49068832397461,1867.9000244140625
2021-11-13,"64,398.6","64,133.3","64,906.0","63,381.4",30.34K,0.41%,233.2031464568653,63.277320861816406,1867.9000244140625
2021-11-12,"64,134.5","64,782.6","65,449.7","62,309.7",63.27K,-1.04%,233.2031464568653,101.21734619140624,1867.9000244140625
2021-11-11,"64,806.7","64,922.8","65,583.3","64,121.9",50.37K,-0.19%,233.2031464568653,83.04486846923828,1863.199951171875
2021-11-10,"64,932.6","66,942.6","68,990.6","62,951.3",96.21K,-2.95%,233.2031464568653,135.30206298828125,1847.5999755859375
2021-11-09,"66,904.4","67,528.7","68,493.3","66,334.9",66.13K,-0.92%,233.2031464568653,84.5761947631836,1830.199951171875
2021-11-08,"67,527.9","63,276.4","67,763.3","63,276.4",81.08K,6.72%,233.2031464568653,46.36564636230469,1827.4000244140625
2021-11-07,"63,273.2","61,483.8","63,273.2","61,347.2",34.34K,2.91%,233.2031464568653,46.437862396240234,1816.4000244140625
2021-11-06,"61,483.9","60,973.2","61,543.2","60,093.6",34.89K,0.84%,233.2031464568653,28.162105560302734,1816.4000244140625
2021-11-05,"60,974.3","61,411.5","62,560.3","60,742.4",44.46K,-0.71%,233.2031464568653,76.9422836303711,1816.4000244140625
2021-11-04,"61,412.6","62,915.4","63,077.6","60,742.9",49.91K,-2.39%,233.2031464568653,122.68769073486328,1793.0
2021-11-03,"62,918.5","63,223.5","63,508.6","60,883.0",61.05K,-0.48%,233.2031464568653,73.80557250976562,1763.5999755859375
2021-11-02,"63,221.7","60,912.2","64,256.4","60,651.5",65.26K,3.79%,233.2031464568653,62.866249084472656,1788.699951171875
2021-11-01,"60,915.3","61,310.1","62,430.1","59,612.7",61.21K,-0.64%,233.2031464568653,124.33229064941406,1795.0999755859375
2021-10-31,"61,309.6","61,842.2","62,393.7","60,005.7",50.06K,-0.86%,190.75021996651583,66.92056274414062,1783.0
2021-10-30,"61,840.1","62,245.0","62,338.5","60,786.0",40.51K,-0.65%,190.75021996651583,49.83802795410156,1783.0
2021-10-29,"62,242.8","60,579.9","62,952.2","60,322.2",63.39K,2.74%,190.75021996651583,55.78157806396485,1783.0
2021-10-28,"60,582.5","58,437.2","62,251.3","58,128.1",88.47K,3.67%,190.75021996651583,96.13255310058594,1801.5999755859375
2021-10-27,"58,438.1","60,312.5","61,452.9","58,112.6",88.11K,-3.11%,190.75021996651583,102.93289184570312,1797.9000244140625
2021-10-26,"60,310.8","63,067.5","63,275.1","59,907.3",57.13K,-4.37%,190.75021996651583,144.6536102294922,1792.699951171875
2021-10-25,"63,067.0","60,864.3","63,694.8","60,655.8",51.06K,3.62%,190.75021996651583,79.62903594970703,1806.0
2021-10-24,"60,866.5","61,308.2","61,469.9","59,523.7",42.67K,-0.73%,190.75021996651583,49.441307067871094,1795.5
2021-10-23,"61,312.5","60,693.2","61,728.7","59,738.3",37.05K,1.03%,190.75021996651583,62.43927383422851,1795.5
2021-10-22,"60,690.3","62,200.8","63,699.7","60,055.7",75.69K,-2.44%,190.75021996651583,86.04071807861328,1795.5
2021-10-21,"62,210.2","66,004.6","66,616.9","62,092.1",105.38K,-5.71%,190.75021996651583,94.00530242919922,1781.199951171875
2021-10-20,"65,979.1","64,276.9","66,967.1","63,543.7",79.87K,2.65%,190.75021996651583,76.40929412841797,1784.0999755859375
2021-10-19,"64,278.5","62,030.2","64,454.0","61,451.0",80.16K,3.58%,190.75021996651583,133.84112548828125,1769.699951171875
2021-10-18,"62,056.3","61,525.8","62,623.6","60,026.9",80.15K,0.86%,190.75021996651583,126.71024322509766,1764.800048828125
2021-10-17,"61,527.5","60,865.5","61,651.4","59,143.4",53.39K,1.09%,190.75021996651583,35.053627014160156,1767.199951171875
2021-10-16,"60,861.1","61,669.2","62,329.2","60,161.9",49.93K,-1.32%,190.75021996651583,27.152193069458008,1767.199951171875
2021-10-15,"61,672.5","57,348.2","62,892.8","56,874.8",121.48K,7.54%,190.75021996651583,107.1450424194336,1767.199951171875
2021-10-14,"57,345.8","57,370.4","58,506.5","56,866.8",59.84K,-0.06%,190.75021996651583,55.363250732421875,1796.699951171875
2021-10-13,"57,380.1","56,014.5","57,697.4","54,314.4",73.62K,2.44%,190.75021996651583,94.00530242919922,1793.699951171875
2021-10-12,"56,015.9","57,480.6","57,635.7","54,155.4",74.85K,-2.54%,190.75021996651583,81.5680160522461,1758.300048828125
2021-10-11,"57,477.3","54,686.9","57,814.1","54,457.8",73.84K,5.10%,190.75021996651583,50.806251525878906,1754.5999755859375
2021-10-10,"54,687.7","54,942.5","56,432.2","54,100.8",104.43K,-0.46%,190.75021996651583,26.1518497467041,1756.300048828125
2021-10-09,"54,942.5","53,924.1","55,430.8","53,711.7",64.65K,1.91%,190.75021996651583,37.85791778564453,1756.300048828125
2021-10-08,"53,914.7","53,785.5","55,977.9","53,659.3",64.05K,0.24%,190.75021996651583,94.39959716796876,1756.300048828125
2021-10-07,"53,783.9","55,325.2","55,325.6","53,476.4",75.68K,-2.78%,190.75021996651583,121.3052978515625,1757.9000244140625
2021-10-06,"55,323.2","51,470.0","55,676.1","50,439.5",116.26K,7.49%,190.75021996651583,56.072113037109375,1760.5
2021-10-05,"51,469.3","49,229.5","51,872.4","49,060.1",76.63K,4.55%,190.75021996651583,171.9004364013672,1759.5999755859375
2021-10-04,"49,227.3","48,200.4","49,481.7","46,958.6",66.92K,2.13%,190.75021996651583,65.81260681152344,1766.199951171875
2021-10-03,"48,200.1","47,665.4","49,165.2","47,123.0",42.41K,1.12%,190.75021996651583,43.2450065612793,1757.0
2021-10-02,"47,666.9","48,147.2","48,306.9","47,451.7",39.82K,-1.00%,190.75021996651583,57.63935852050781,1757.0
2021-10-01,"48,146.0","43,824.4","48,435.2","43,292.9",94.66K,9.86%,190.75021996651583,68.03733825683594,1757.0
2021-09-30,"43,823.3","41,534.5","44,101.2","41,416.7",64.32K,5.50%,215.4323485979122,102.68067169189452,1755.300048828125
2021-09-29,"41,536.8","41,023.1","42,571.2","40,815.0",48.21K,1.25%,215.4323485979122,59.39776611328125,1721.5
2021-09-28,"41,022.3","42,169.9","42,758.8","40,906.4",60.01K,-2.73%,215.4323485979122,96.1558074951172,1735.800048828125
2021-09-27,"42,172.6","43,200.9","44,293.2","42,143.9",54.12K,-2.39%,215.4323485979122,57.03129577636719,1750.0
2021-09-26,"43,203.4","42,685.8","43,907.3","40,786.6",69.91K,1.21%,215.4323485979122,33.20869827270508,1749.699951171875
2021-09-25,"42,686.8","42,818.7","42,959.3","41,714.5",46.35K,-0.31%,215.4323485979122,36.149051666259766,1749.699951171875
2021-09-24,"42,819.9","44,867.4","45,112.0","40,908.5",128.88K,-4.57%,215.4323485979122,92.75189971923828,1749.699951171875
2021-09-23,"44,869.2","43,550.7","44,949.8","43,090.1",74.54K,3.03%,215.4323485979122,68.83257293701172,1747.699951171875
2021-09-22,"43,551.6","40,660.8","43,976.7","40,585.7",93.98K,7.13%,215.4323485979122,54.23030090332031,1776.699951171875
2021-09-21,"40,651.3","43,012.3","43,619.3","39,646.8",142.55K,-5.18%,215.4323485979122,84.70899963378906,1776.0
2021-09-20,"42,870.6","47,240.8","47,323.9","42,547.1",77.96K,-9.25%,215.4323485979122,59.95597839355469,1761.800048828125
2021-09-19,"47,238.7","48,299.9","48,341.9","46,866.6",41.98K,-2.21%,215.4323485979122,40.99712371826172,1749.4000244140625
2021-09-18,"48,306.7","47,283.9","48,761.0","47,070.5",43.64K,2.17%,215.4323485979122,103.51773834228516,1749.4000244140625
2021-09-17,"47,282.8","47,748.2","48,155.9","46,788.8",50.16K,-0.97%,215.4323485979122,151.90768432617188,1749.4000244140625
2021-09-16,"47,748.0","48,132.3","48,480.6","47,040.3",60.91K,-0.80%,215.4323485979122,119.12415313720705,1754.5999755859375
2021-09-15,"48,130.6","47,070.8","48,436.5","46,743.9",63.40K,2.24%,215.4323485979122,65.9686279296875,1792.4000244140625
2021-09-14,"47,077.5","44,950.2","47,247.6","44,718.7",65.33K,4.73%,215.4323485979122,69.78723907470703,1804.699951171875
2021-09-13,"44,949.5","46,060.8","46,807.7","43,463.2",96.15K,-2.42%,215.4323485979122,104.92296600341795,1792.0
2021-09-12,"46,062.3","45,162.6","46,386.4","44,755.2",44.52K,1.99%,215.4323485979122,69.01182556152344,1789.5999755859375
2021-09-11,"45,161.9","44,844.9","45,975.6","44,766.6",41.58K,0.71%,215.4323485979122,89.4393310546875,1789.5999755859375
2021-09-10,"44,842.8","46,385.9","47,021.6","44,283.6",75.62K,-3.33%,215.4323485979122,65.9410400390625,1789.5999755859375
2021-09-09,"46,385.6","46,057.6","47,305.7","45,609.0",73.63K,0.70%,215.4323485979122,73.61261749267578,1797.4000244140625
2021-09-08,"46,061.4","46,774.1","47,316.9","44,493.7",100.48K,-1.54%,215.4323485979122,85.30216979980469,1790.699951171875
2021-09-07,"46,779.6","52,674.2","52,885.3","43,072.4",187.56K,-11.19%,215.4323485979122,117.78018951416016,1795.9000244140625
2021-09-06,"52,672.1","51,769.4","52,726.2","51,002.8",69.46K,1.75%,215.4323485979122,81.71419525146484,1830.9000244140625
2021-09-05,"51,768.6","49,918.7","51,878.2","49,492.4",57.30K,3.71%,215.4323485979122,50.70256805419922,1830.9000244140625
2021-09-04,"49,918.4","49,999.3","50,534.6","49,461.4",48.14K,-0.16%,215.4323485979122,52.84255599975586,1830.9000244140625
2021-09-03,"49,999.0","49,269.5","51,008.8","48,377.3",88.08K,1.47%,215.4323485979122,98.69049072265624,1830.9000244140625
2021-09-02,"49,274.3","48,817.8","50,355.3","48,612.9",80.21K,0.93%,215.4323485979122,106.2608871459961,1808.699951171875
2021-09-01,"48,819.4","47,129.2","49,121.0","46,533.1",74.38K,3.58%,215.4323485979122,80.03519439697266,1813.0999755859375
2021-08-31,"47,130.4","46,989.1","48,217.0","46,709.3",71.48K,0.29%,205.2184450748816,203.01235961914065,1815.0
2021-08-30,"46,992.7","48,777.1","48,886.0","46,876.9",61.68K,-3.66%,205.2184450748816,107.77188873291016,1809.0
2021-08-29,"48,777.4","48,899.7","49,621.7","47,870.1",47.62K,-0.24%,205.2184450748816,81.67974853515625,1816.5999755859375
2021-08-28,"48,897.1","49,062.8","49,289.4","48,428.5",36.73K,-0.34%,205.2184450748816,116.29227447509766,1816.5999755859375
2021-08-27,"49,064.3","46,830.2","49,142.0","46,371.5",62.47K,4.77%,205.2184450748816,103.81266021728516,1816.5999755859375
2021-08-26,"46,831.6","48,994.4","49,347.8","46,360.4",73.79K,-4.41%,205.2184450748816,114.39083099365234,1792.199951171875
2021-08-25,"48,994.5","47,707.4","49,230.2","47,163.3",63.54K,2.68%,205.2184450748816,47.52607727050781,1788.199951171875
2021-08-24,"47,714.7","49,532.5","49,847.4","47,623.6",74.26K,-3.68%,205.2184450748816,133.26422119140625,1805.5999755859375
2021-08-23,"49,539.7","49,255.4","50,498.8","49,038.6",75.37K,0.58%,205.2184450748816,189.9279937744141,1803.199951171875
2021-08-22,"49,254.5","48,870.4","49,480.3","48,151.0",49.32K,0.77%,205.2184450748816,64.41104125976562,1781.0
2021-08-21,"48,875.8","49,330.0","49,719.1","48,293.5",18.20K,-0.91%,205.2184450748816,95.3510971069336,1781.0
2021-08-20,"49,324.0","46,756.7","49,343.3","46,646.8",83.19K,5.49%,205.2184450748816,68.60346984863281,1781.0
2021-08-19,"46,755.9","44,725.9","47,012.3","43,986.7",77.92K,4.54%,205.2184450748816,49.64338684082031,1780.199951171875
2021-08-18,"44,723.8","44,691.1","46,004.9","44,230.0",22.36K,0.07%,205.2184450748816,83.16069793701172,1781.5999755859375
2021-08-17,"44,691.6","45,907.5","47,140.6","44,441.3",84.14K,-2.84%,205.2184450748816,157.74131774902344,1785.0
2021-08-16,"45,996.3","46,991.6","48,002.4","45,672.1",2.41K,-2.12%,205.2184450748816,127.20260620117188,1786.9000244140625
2021-08-15,"46,991.3","47,082.6","47,344.1","45,564.1",58.11K,-0.19%,205.2184450748816,55.987060546875,1775.199951171875
2021-08-14,"47,081.5","47,809.6","48,090.9","46,117.2",64.29K,-1.52%,205.2184450748816,11.128447532653809,1775.199951171875
2021-08-13,"47,809.1","44,404.0","47,836.0","44,242.4",75.27K,7.67%,205.2184450748816,95.29304504394533,1775.199951171875
2021-08-12,"44,403.4","45,562.3","46,213.8","43,814.7",81.07K,-2.55%,205.2184450748816,76.1509780883789,1749.0
2021-08-11,"45,564.3","45,593.2","46,736.5","45,367.9",75.43K,-0.06%,205.2184450748816,71.90812683105469,1750.4000244140625
2021-08-10,"45,593.8","46,281.8","46,663.4","44,681.2",80.55K,-1.49%,205.2184450748816,103.37091064453124,1728.800048828125
2021-08-09,"46,284.3","43,794.9","46,460.7","42,824.1",117.08K,5.69%,205.2184450748816,42.60537338256836,1723.4000244140625
2021-08-08,"43,792.8","44,584.9","45,284.1","43,314.4",105.25K,-1.84%,205.2184450748816,18.557802200317383,1760.0
2021-08-07,"44,614.2","42,784.7","44,697.3","42,611.0",112.84K,4.25%,205.2184450748816,50.91036605834961,1760.0
2021-08-06,"42,795.4","40,868.4","43,253.4","39,905.4",111.93K,4.72%,205.2184450748816,63.62165832519531,1760.0
2021-08-05,"40,867.2","39,734.4","41,366.3","37,365.4",130.60K,2.84%,205.2184450748816,99.66178131103516,1805.0999755859375
2021-08-04,"39,736.9","38,188.4","39,956.5","37,556.0",79.22K,4.21%,205.2184450748816,89.99213409423828,1810.5
2021-08-03,"38,130.3","39,167.4","39,766.6","37,688.2",0.26K,-2.65%,205.2184450748816,50.82042694091797,1810.0999755859375
2021-08-02,"39,168.4","39,869.8","40,449.0","38,692.5",74.81K,-1.78%,205.2184450748816,111.9454574584961,1818.0999755859375
2021-08-01,"39,878.3","41,510.0","42,565.0","39,556.5",80.33K,-4.03%,205.2184450748816,40.6949348449707,1812.5999755859375
2021-07-31,"41,553.7","42,201.4","42,285.3","41,066.4",44.65K,-1.54%,191.99227827300737,30.390527725219727,1812.5999755859375
2021-07-30,"42,203.4","40,001.1","42,264.4","38,358.4",98.45K,5.50%,191.99227827300737,80.90396118164062,1812.5999755859375
2021-07-29,"40,001.4","40,009.0","40,630.7","39,340.8",75.30K,0.00%,191.99227827300737,30.91729736328125,1831.199951171875
2021-07-28,"40,003.2","39,450.4","40,862.2","38,883.8",148.92K,1.40%,191.99227827300737,53.2962646484375,1799.5
2021-07-27,"39,452.0","37,294.3","39,455.9","36,427.4",100.24K,5.84%,191.99227827300737,79.20344543457031,1799.5
2021-07-26,"37,276.6","35,392.3","40,522.9","35,236.7",177.63K,5.33%,191.99227827300737,59.15299606323242,1798.699951171875
2021-07-25,"35,391.1","34,392.5","35,391.1","33,881.3",65.10K,4.63%,191.99227827300737,26.220853805541992,1801.4000244140625
2021-07-24,"33,824.8","33,600.5","33,955.0","33,412.9",67.14K,0.66%,191.99227827300737,65.35699462890625,1801.4000244140625
2021-07-23,"33,603.3","32,297.9","33,605.6","32,041.1",66.15K,4.04%,191.99227827300737,91.7940444946289,1801.4000244140625
2021-07-22,"32,298.9","32,131.7","32,585.4","31,729.4",64.87K,0.52%,191.99227827300737,95.29304504394533,1805.0
2021-07-21,"32,131.4","29,794.7","32,794.6","29,519.3",118.34K,7.85%,191.99227827300737,49.915401458740234,1802.9000244140625
2021-07-20,"29,793.8","30,835.4","31,040.8","29,310.2",97.46K,-3.38%,191.99227827300737,37.430145263671875,1810.9000244140625
2021-07-19,"30,837.2","31,782.9","31,887.0","30,478.2",77.48K,-2.98%,191.99227827300737,50.57355117797851,1808.699951171875
2021-07-18,"31,785.4","31,517.9","32,408.2","31,220.6",57.01K,0.85%,191.99227827300737,32.555946350097656,1814.5
2021-07-17,"31,518.6","31,384.4","31,914.8","31,207.8",58.06K,0.40%,191.99227827300737,76.57191467285156,1814.5
2021-07-16,"31,394.0","31,842.3","32,239.8","31,062.2",70.48K,-1.40%,191.99227827300737,70.38033294677734,1814.5
2021-07-15,"31,840.5","32,820.5","33,157.0","31,175.8",76.95K,-2.99%,191.99227827300737,104.51173400878906,1828.4000244140625
2021-07-14,"32,820.7","32,727.8","33,051.9","31,611.2",69.56K,0.28%,191.99227827300737,56.218509674072266,1824.300048828125
2021-07-13,"32,728.1","33,106.1","33,307.7","32,259.5",60.04K,-1.16%,191.99227827300737,77.247802734375,1809.4000244140625
2021-07-12,"33,113.0","34,228.3","34,598.0","32,662.8",63.24K,-3.26%,191.99227827300737,69.73827362060547,1805.5
2021-07-11,"34,227.7","33,510.8","34,580.6","33,319.8",35.72K,2.14%,191.99227827300737,27.30138397216797,1810.0
2021-07-10,"33,510.6","33,797.7","34,221.0","33,056.8",50.94K,-0.85%,191.99227827300737,31.023006439208984,1810.0
2021-07-09,"33,797.4","32,866.3","34,079.2","32,367.0",67.14K,2.83%,191.99227827300737,32.35719299316406,1810.0
2021-07-08,"32,866.3","33,859.4","33,923.2","32,146.9",108.09K,-2.96%,191.99227827300737,37.85791778564453,1799.5999755859375
2021-07-07,"33,867.8","34,228.7","35,036.6","33,801.3",72.03K,-1.05%,191.99227827300737,34.77761459350586,1801.5
2021-07-06,"34,225.6","33,688.5","35,062.0","33,581.7",83.63K,1.60%,191.99227827300737,63.3285026550293,1793.5
2021-07-05,"33,687.8","35,297.0","35,300.5","33,164.1",88.36K,-4.56%,191.99227827300737,65.9874038696289,1782.5999755859375
2021-07-04,"35,298.2","34,742.8","35,957.6","34,740.1",56.13K,1.60%,191.99227827300737,46.52482986450195,1782.5999755859375
2021-07-03,"34,742.8","33,814.2","34,909.8","33,363.3",55.69K,2.75%,191.99227827300737,46.89175796508789,1782.5999755859375
2021-07-02,"33,813.4","33,542.2","33,925.9","32,734.6",78.93K,0.80%,191.99227827300737,78.9751205444336,1782.5999755859375
2021-07-01,"33,543.6","35,030.7","35,032.7","32,839.2",27.41K,-4.23%,191.99227827300737,64.11421203613281,1775.9000244140625
2021-06-30,"35,026.9","35,832.6","36,089.5","34,126.6",107.07K,-2.25%,173.49766884102436,43.81703186035156,1770.800048828125
2021-06-29,"35,834.7","34,477.3","36,590.3","34,247.6",97.27K,3.94%,173.49766884102436,95.68627166748048,1762.800048828125
2021-06-28,"34,475.9","34,682.2","35,231.2","33,944.9",112.00K,-0.58%,173.49766884102436,97.29219818115234,1779.5999755859375
2021-06-27,"34,678.5","32,247.1","34,685.5","32,041.7",148.80K,7.55%,173.49766884102436,8.472040176391602,1776.5999755859375
2021-06-26,"32,243.4","31,592.1","32,643.0","30,206.9",156.67K,2.06%,173.49766884102436,25.453319549560547,1776.5999755859375
2021-06-25,"31,594.0","34,660.5","35,490.9","31,337.9",193.43K,-8.86%,173.49766884102436,54.78801345825195,1776.5999755859375
2021-06-24,"34,665.8","33,678.1","35,249.9","32,356.7",119.25K,2.94%,173.49766884102436,76.66112518310547,1775.5999755859375
2021-06-23,"33,674.3","32,498.3","34,784.3","31,736.5",173.34K,3.62%,173.49766884102436,41.51087188720703,1782.300048828125
2021-06-22,"32,496.4","31,682.7","33,272.5","28,901.8",309.65K,2.54%,173.49766884102436,170.60433959960938,1776.300048828125
2021-06-21,"31,692.0","35,597.9","35,708.4","31,284.1",256.87K,-10.97%,173.49766884102436,94.50267791748048,1781.800048828125
2021-06-20,"35,595.8","35,510.9","36,097.9","33,378.0",137.48K,0.23%,173.49766884102436,94.64479064941406,1767.9000244140625
2021-06-19,"35,513.4","35,770.0","36,357.3","34,845.5",105.46K,-0.66%,173.49766884102436,42.243160247802734,1767.9000244140625
2021-06-18,"35,749.4","38,045.5","38,166.0","35,198.5",102.84K,-6.05%,173.49766884102436,84.50428009033203,1767.9000244140625
2021-06-17,"38,052.0","38,337.8","39,529.9","37,425.3",109.58K,-0.74%,173.49766884102436,138.02365112304688,1773.800048828125
2021-06-16,"38,336.0","40,148.1","40,494.4","38,156.4",123.52K,-4.53%,173.49766884102436,144.7877197265625,1859.5
